Tanggal,Nomor Hari,Hari,Bulan,Tahun,Nama Service,Harga
5/16/2022,16,Monday,May,2022,smothing,500000
5/17/2022,17,Tuesday,May,2022,potong rambut + cuci,40000
5/17/2022,17,Tuesday,May,2022,potong rambut + cuci,40000
5/17/2022,17,Tuesday,May,2022,creambath,55000
5/17/2022,17,Tuesday,May,2022,facial,50000
5/17/2022,17,Tuesday,May,2022,alis,20000
5/17/2022,17,Tuesday,May,2022,hair spa,65000
5/17/2022,17,Tuesday,May,2022,totok,60000
5/17/2022,17,Tuesday,May,2022,catok + cuci,35000
5/17/2022,17,Tuesday,May,2022,potong rambut,35000
5/18/2022,18,Wednesday,May,2022,hair spa,65000
5/18/2022,18,Wednesday,May,2022,totok + facial,100000
5/18/2022,18,Wednesday,May,2022,potong rambut anak,30000
5/18/2022,18,Wednesday,May,2022,potong rambut + cuci,40000
5/18/2022,18,Wednesday,May,2022,potong rambut + cuci,40000
5/18/2022,18,Wednesday,May,2022,potong rambut + cuci,40000
5/18/2022,18,Wednesday,May,2022,potong rambut,35000
5/18/2022,18,Wednesday,May,2022,smothing,275000
5/18/2022,18,Wednesday,May,2022,creambath,55000
5/18/2022,18,Wednesday,May,2022,creambath,55000
5/19/2022,19,Thursday,May,2022,catok,30000
5/19/2022,19,Thursday,May,2022,catok,30000
5/19/2022,19,Thursday,May,2022,potong rambut + cuci,40000
5/19/2022,19,Thursday,May,2022,potong rambut + cuci,40000
5/19/2022,19,Thursday,May,2022,potong rambut + cuci,40000
5/19/2022,19,Thursday,May,2022,potong rambut,35000
5/19/2022,19,Thursday,May,2022,potong rambut,35000
5/19/2022,19,Thursday,May,2022,creambath,55000
5/19/2022,19,Thursday,May,2022,potong rambut + cuci + tonic,50000
5/19/2022,19,Thursday,May,2022,cat rambut,200000
5/19/2022,19,Thursday,May,2022,creambath anak,50000
5/19/2022,19,Thursday,May,2022,smothing,200000
5/19/2022,19,Thursday,May,2022,potong rambut,35000
5/19/2022,19,Thursday,May,2022,alis,20000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,potong rambut + cuci,40000
5/20/2022,20,Friday,May,2022,cat rambut (obat bawa sendiri),50000
5/20/2022,20,Friday,May,2022,potong rambut,35000
5/20/2022,20,Friday,May,2022,potong rambut,35000
5/20/2022,20,Friday,May,2022,cat rambut,600000
5/21/2022,21,Saturday,May,2022,potong rambut,35000
5/21/2022,21,Saturday,May,2022,potong rambut + cuci + catok,70000
5/21/2022,21,Saturday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci,40000
5/22/2022,22,Sunday,May,2022,catok variasi,35000
5/22/2022,22,Sunday,May,2022,catok variasi,35000
5/22/2022,22,Sunday,May,2022,catok + cuci,35000
5/22/2022,22,Sunday,May,2022,cat rambut,100000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci + catok,70000
5/22/2022,22,Sunday,May,2022,potong rambut + cuci + catok,70000
5/22/2022,22,Sunday,May,2022,potong rambut,35000
5/22/2022,22,Sunday,May,2022,potong rambut,35000
5/22/2022,22,Sunday,May,2022,creambath,55000
5/23/2022,23,Monday,May,2022,potong rambut,35000
5/23/2022,23,Monday,May,2022,potong rambut,35000
5/23/2022,23,Monday,May,2022,potong rambut + cuci,40000
5/23/2022,23,Monday,May,2022,potong rambut + cuci,40000
5/23/2022,23,Monday,May,2022,potong rambut + cuci,40000
5/23/2022,23,Monday,May,2022,totok + facial,100000
5/23/2022,23,Monday,May,2022,potong rambut anak,30000
5/23/2022,23,Monday,May,2022,lulur,70000
5/23/2022,23,Monday,May,2022,hair spa,65000
5/23/2022,23,Monday,May,2022,creambath + catok,85000
5/24/2022,24,Tuesday,May,2022,potong rambut + cuci,40000
5/24/2022,24,Tuesday,May,2022,potong rambut,35000
5/24/2022,24,Tuesday,May,2022,potong rambut,35000
5/24/2022,24,Tuesday,May,2022,cat rambut,100000
5/24/2022,24,Tuesday,May,2022,lulur,70000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci,40000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci,40000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci,40000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci,40000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci + catok,70000
5/25/2022,25,Wednesday,May,2022,potong rambut + cuci + catok variasi,75000
5/26/2022,26,Thursday,May,2022,potong rambut,35000
5/26/2022,26,Thursday,May,2022,potong rambut,35000
5/26/2022,26,Thursday,May,2022,potong rambut + cuci,40000
5/26/2022,26,Thursday,May,2022,creambath,55000
5/26/2022,26,Thursday,May,2022,catok variasi + cuci,40000
5/26/2022,26,Thursday,May,2022,potong rambut + cuci,40000
5/26/2022,26,Thursday,May,2022,potong rambut + cuci,40000
5/26/2022,26,Thursday,May,2022,potong rambut + cuci,40000
5/26/2022,26,Thursday,May,2022,potong rambut + cuci,40000
5/26/2022,26,Thursday,May,2022,alis,20000
5/27/2022,27,Friday,May,2022,potong rambut + cuci,40000
5/27/2022,27,Friday,May,2022,potong rambut + cuci,40000
5/28/2022,28,Saturday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut,35000
5/31/2022,31,Tuesday,May,2022,potong rambut,35000
6/1/2022,1,Wednesday,June,2022,catok variasi,35000
6/3/2022,3,Friday,June,2022,hair spa,65000
6/4/2022,4,Saturday,June,2022,totok,60000
6/5/2022,5,Sunday,June,2022,cat rambut,300000
6/6/2022,6,Monday,June,2022,catok variasi,35000
6/7/2022,7,Tuesday,June,2022,catok variasi,35000
6/8/2022,8,Wednesday,June,2022,hair spa,65000
5/27/2022,27,Friday,May,2022,lulur,70000
5/27/2022,27,Friday,May,2022,totok,60000
5/28/2022,28,Saturday,May,2022,potong rambut,35000
5/28/2022,28,Saturday,May,2022,potong rambut,35000
5/28/2022,28,Saturday,May,2022,potong rambut anak,30000
5/28/2022,28,Saturday,May,2022,potong rambut anak,30000
5/28/2022,28,Saturday,May,2022,potong rambut + cuci + tonic,50000
5/28/2022,28,Saturday,May,2022,potong rambut + cuci,40000
5/28/2022,28,Saturday,May,2022,potong rambut + cuci,40000
5/28/2022,28,Saturday,May,2022,cat rambut,650000
5/29/2022,29,Sunday,May,2022,potong rambut,35000
5/29/2022,29,Sunday,May,2022,potong rambut,35000
5/29/2022,29,Sunday,May,2022,potong rambut,35000
5/29/2022,29,Sunday,May,2022,potong rambut,35000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci,40000
5/29/2022,29,Sunday,May,2022,potong rambut anak,30000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci + catok,70000
5/29/2022,29,Sunday,May,2022,potong rambut + cuci + catok,70000
5/29/2022,29,Sunday,May,2022,sambung rambut,300000
5/30/2022,30,Monday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut + cuci,40000
5/30/2022,30,Monday,May,2022,potong rambut,35000
5/30/2022,30,Monday,May,2022,blow,25000
5/30/2022,30,Monday,May,2022,potong rambut,35000
5/30/2022,30,Monday,May,2022,potong rambut,35000
5/30/2022,30,Monday,May,2022,potong rambut anak,30000
5/30/2022,30,Monday,May,2022,potong rambut,35000
5/30/2022,30,Monday,May,2022,totok,60000
5/30/2022,30,Monday,May,2022,cat rambut,120000
5/31/2022,31,Tuesday,May,2022,potong rambut + cuci + tonic,50000
5/31/2022,31,Tuesday,May,2022,potong rambut + cuci,40000
5/31/2022,31,Tuesday,May,2022,potong rambut + cuci,40000
5/31/2022,31,Tuesday,May,2022,potong rambut,35000
5/31/2022,31,Tuesday,May,2022,potong rambut,35000
5/31/2022,31,Tuesday,May,2022,potong rambut,35000
5/31/2022,31,Tuesday,May,2022,potong rambut anak,30000
5/31/2022,31,Tuesday,May,2022,cat rambut,100000
6/1/2022,1,Wednesday,June,2022,potong rambut,35000
6/1/2022,1,Wednesday,June,2022,potong rambut,35000
6/1/2022,1,Wednesday,June,2022,potong rambut,35000
6/1/2022,1,Wednesday,June,2022,potong rambut,35000
6/1/2022,1,Wednesday,June,2022,potong rambut + cuci,40000
6/1/2022,1,Wednesday,June,2022,potong rambut + cuci,40000
6/1/2022,1,Wednesday,June,2022,potong rambut + cuci,40000
6/1/2022,1,Wednesday,June,2022,potong rambut + cuci,40000
6/1/2022,1,Wednesday,June,2022,cat rambut,100000
6/1/2022,1,Wednesday,June,2022,cat rambut (obat bawa sendiri),80000
6/1/2022,1,Wednesday,June,2022,creambath anak,50000
6/1/2022,1,Wednesday,June,2022,creambath anak,50000
6/2/2022,2,Thursday,June,2022,potong rambut + cuci,40000
6/2/2022,2,Thursday,June,2022,potong rambut + cuci,40000
6/2/2022,2,Thursday,June,2022,potong rambut + cuci,40000
6/2/2022,2,Thursday,June,2022,potong rambut,35000
6/2/2022,2,Thursday,June,2022,potong rambut,35000
6/2/2022,2,Thursday,June,2022,cat rambut,300000
6/2/2022,2,Thursday,June,2022,totok,70000
6/2/2022,2,Thursday,June,2022,totok,50000
6/2/2022,2,Thursday,June,2022,creambath,55000
6/2/2022,2,Thursday,June,2022,catok + cuci,35000
6/2/2022,2,Thursday,June,2022,totok + facial,100000
6/3/2022,3,Friday,June,2022,potong rambut,35000
6/3/2022,3,Friday,June,2022,potong rambut,35000
6/3/2022,3,Friday,June,2022,potong rambut + cuci,40000
6/3/2022,3,Friday,June,2022,potong rambut + cuci,40000
6/3/2022,3,Friday,June,2022,potong rambut + cuci,40000
6/3/2022,3,Friday,June,2022,potong rambut + cuci,40000
6/3/2022,3,Friday,June,2022,potong rambut,35000
6/3/2022,3,Friday,June,2022,catok + cuci,35000
6/3/2022,3,Friday,June,2022,smothing,550000
6/3/2022,3,Friday,June,2022,blow + cuci + tonic,40000
6/3/2022,3,Friday,June,2022,potong rambut + cuci + tonic,50000
6/3/2022,3,Friday,June,2022,blow + cuci,30000
6/3/2022,3,Friday,June,2022,creambath + catok,85000
6/4/2022,4,Saturday,June,2022,potong rambut,35000
6/4/2022,4,Saturday,June,2022,potong rambut,35000
6/4/2022,4,Saturday,June,2022,potong rambut,35000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci,40000
6/4/2022,4,Saturday,June,2022,totok + facial,100000
6/4/2022,4,Saturday,June,2022,hair spa,65000
6/4/2022,4,Saturday,June,2022,catok + cuci,35000
6/4/2022,4,Saturday,June,2022,potong rambut + cuci + catok,70000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut + cuci,40000
6/5/2022,5,Sunday,June,2022,potong rambut,35000
6/5/2022,5,Sunday,June,2022,alis,20000
6/5/2022,5,Sunday,June,2022,hair spa,65000
6/5/2022,5,Sunday,June,2022,catok,30000
6/5/2022,5,Sunday,June,2022,alis,20000
6/5/2022,5,Sunday,June,2022,creambath,55000
6/5/2022,5,Sunday,June,2022,smothing,400000
6/5/2022,5,Sunday,June,2022,smothing,400000
6/5/2022,5,Sunday,June,2022,potong rambut,35000
6/6/2022,6,Monday,June,2022,potong rambut + cuci,40000
6/6/2022,6,Monday,June,2022,potong rambut + cuci,40000
6/6/2022,6,Monday,June,2022,potong rambut + cuci,40000
6/6/2022,6,Monday,June,2022,potong rambut + cuci,40000
6/6/2022,6,Monday,June,2022,potong rambut,35000
6/6/2022,6,Monday,June,2022,cat rambut,650000
6/7/2022,7,Tuesday,June,2022,cat rambut,300000
6/7/2022,7,Tuesday,June,2022,potong rambut + cuci,40000
6/7/2022,7,Tuesday,June,2022,potong rambut + cuci,40000
6/7/2022,7,Tuesday,June,2022,creambath,55000
6/7/2022,7,Tuesday,June,2022,creambath,55000
6/7/2022,7,Tuesday,June,2022,potong rambut anak cowo,25000
6/7/2022,7,Tuesday,June,2022,smothing,400000
6/7/2022,7,Tuesday,June,2022,potong rambut,35000
6/8/2022,8,Wednesday,June,2022,potong rambut,35000
6/8/2022,8,Wednesday,June,2022,potong rambut,35000
6/8/2022,8,Wednesday,June,2022,potong rambut,35000
6/8/2022,8,Wednesday,June,2022,potong rambut + cuci,40000
6/8/2022,8,Wednesday,June,2022,potong rambut anak,30000
6/8/2022,8,Wednesday,June,2022,masker,65000
6/8/2022,8,Wednesday,June,2022,catok variasi,35000
6/8/2022,8,Wednesday,June,2022,catok variasi,35000
6/8/2022,8,Wednesday,June,2022,potong rambut + cuci,40000
6/9/2022,9,Thursday,June,2022,potong rambut + cuci,40000
6/9/2022,9,Thursday,June,2022,potong rambut,35000
6/9/2022,9,Thursday,June,2022,catok,30000
6/9/2022,9,Thursday,June,2022,creambath,55000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut,35000
6/10/2022,10,Friday,June,2022,potong rambut,35000
6/10/2022,10,Friday,June,2022,potong rambut,35000
6/10/2022,10,Friday,June,2022,potong rambut,35000
6/10/2022,10,Friday,June,2022,cat rambut (obat bawa sendiri),50000
6/10/2022,10,Friday,June,2022,creambath anak,50000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/10/2022,10,Friday,June,2022,potong rambut + cuci,40000
6/11/2022,11,Saturday,June,2022,potong rambut,35000
6/11/2022,11,Saturday,June,2022,potong rambut,35000
6/11/2022,11,Saturday,June,2022,potong rambut,35000
6/11/2022,11,Saturday,June,2022,potong rambut,35000
6/11/2022,11,Saturday,June,2022,potong rambut + cuci,40000
6/11/2022,11,Saturday,June,2022,potong rambut + cuci,40000
6/11/2022,11,Saturday,June,2022,potong rambut + cuci,40000
6/11/2022,11,Saturday,June,2022,creambath + catok,85000
6/11/2022,11,Saturday,June,2022,catok,30000
6/11/2022,11,Saturday,June,2022,catok + cuci,35000
6/11/2022,11,Saturday,June,2022,potong rambut + cuci + catok,70000
6/11/2022,11,Saturday,June,2022,creambath anak,50000
6/11/2022,11,Saturday,June,2022,creambath,55000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci,40000
6/12/2022,12,Sunday,June,2022,potong rambut,35000
6/12/2022,12,Sunday,June,2022,potong rambut,35000
6/12/2022,12,Sunday,June,2022,masker,75000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci + catok,70000
6/12/2022,12,Sunday,June,2022,potong rambut + cuci + tonic,50000
6/12/2022,12,Sunday,June,2022,cat rambut,400000
6/13/2022,13,Monday,June,2022,potong rambut + cuci,40000
6/13/2022,13,Monday,June,2022,potong rambut + cuci,40000
6/13/2022,13,Monday,June,2022,creambath,55000
6/13/2022,13,Monday,June,2022,facial,50000
6/13/2022,13,Monday,June,2022,facial,50000
6/13/2022,13,Monday,June,2022,cat rambut,200000
6/13/2022,13,Monday,June,2022,lulur,70000
6/13/2022,13,Monday,June,2022,totok + facial,100000
6/14/2022,14,Tuesday,June,2022,potong rambut + cuci,40000
6/14/2022,14,Tuesday,June,2022,potong rambut + cuci,40000
6/14/2022,14,Tuesday,June,2022,potong rambut + cuci,40000
6/14/2022,14,Tuesday,June,2022,potong rambut + cuci,40000
6/14/2022,14,Tuesday,June,2022,potong rambut + cuci,40000
6/14/2022,14,Tuesday,June,2022,potong rambut,35000
6/14/2022,14,Tuesday,June,2022,potong rambut,35000
6/14/2022,14,Tuesday,June,2022,potong rambut,35000
6/14/2022,14,Tuesday,June,2022,catok,30000
6/14/2022,14,Tuesday,June,2022,creambath,55000
6/14/2022,14,Tuesday,June,2022,potong rambut,35000
6/14/2022,14,Tuesday,June,2022,catok variasi,35000
6/14/2022,14,Tuesday,June,2022,cat rambut,100000
6/14/2022,14,Tuesday,June,2022,perm (keriting),250000
6/14/2022,14,Tuesday,June,2022,potong rambut + catok,65000
6/14/2022,14,Tuesday,June,2022,creambath,55000
6/15/2022,15,Wednesday,June,2022,potong rambut + cuci + tonic,50000
6/15/2022,15,Wednesday,June,2022,potong rambut + cuci,40000
6/15/2022,15,Wednesday,June,2022,potong rambut + cuci,40000
6/15/2022,15,Wednesday,June,2022,potong rambut + cuci,40000
6/16/2022,16,Thursday,June,2022,potong rambut + cuci,40000
6/16/2022,16,Thursday,June,2022,potong rambut + cuci,40000
6/16/2022,16,Thursday,June,2022,potong rambut + cuci,40000
6/16/2022,16,Thursday,June,2022,potong rambut + cuci,40000
6/16/2022,16,Thursday,June,2022,potong rambut,35000
6/16/2022,16,Thursday,June,2022,catok + cuci,35000
6/16/2022,16,Thursday,June,2022,catok variasi,35000
6/17/2022,17,Friday,June,2022,potong rambut + cuci,40000
6/17/2022,17,Friday,June,2022,potong rambut + cuci,40000
6/17/2022,17,Friday,June,2022,potong rambut + cuci,40000
6/17/2022,17,Friday,June,2022,potong rambut + cuci,40000
6/17/2022,17,Friday,June,2022,potong rambut,35000
6/17/2022,17,Friday,June,2022,potong rambut,35000
6/17/2022,17,Friday,June,2022,catok variasi + cuci,40000
6/17/2022,17,Friday,June,2022,creambath,55000
6/17/2022,17,Friday,June,2022,hair spa,65000
6/18/2022,18,Saturday,June,2022,potong rambut + cuci,40000
6/18/2022,18,Saturday,June,2022,potong rambut + cuci,40000
6/18/2022,18,Saturday,June,2022,potong rambut,35000
6/18/2022,18,Saturday,June,2022,catok variasi,35000
6/18/2022,18,Saturday,June,2022,potong rambut + cuci + tonic,50000
6/18/2022,18,Saturday,June,2022,hair spa,65000
6/18/2022,18,Saturday,June,2022,catok,30000
6/18/2022,18,Saturday,June,2022,catok variasi,35000
6/18/2022,18,Saturday,June,2022,hair spa,65000
6/18/2022,18,Saturday,June,2022,cat rambut (obat bawa sendiri),100000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut + cuci,40000
6/19/2022,19,Sunday,June,2022,potong rambut,35000
6/19/2022,19,Sunday,June,2022,potong rambut,35000
6/19/2022,19,Sunday,June,2022,potong rambut,35000
6/19/2022,19,Sunday,June,2022,potong rambut anak,30000
6/19/2022,19,Sunday,June,2022,cat rambut (obat bawa sendiri),105000
6/20/2022,20,Monday,June,2022,creambath,55000
6/20/2022,20,Monday,June,2022,creambath,55000
6/20/2022,20,Monday,June,2022,catok + cuci,35000
6/21/2022,21,Tuesday,June,2022,potong rambut,35000
6/21/2022,21,Tuesday,June,2022,potong rambut,35000
6/21/2022,21,Tuesday,June,2022,potong rambut + cuci,40000
6/21/2022,21,Tuesday,June,2022,potong rambut + cuci,40000
6/21/2022,21,Tuesday,June,2022,potong rambut + cuci,40000
6/21/2022,21,Tuesday,June,2022,potong rambut + cuci,40000
